-100.000000 0
-98.500000 0
-97.000000 0
-95.500000 0
-94.000000 0
-92.500000 0
-91.000000 0
-89.500000 0
-88.000000 0
-86.500000 0
-85.000000 0
-83.500000 0
-82.000000 0
-80.500000 0
-79.000000 0
-77.500000 0
-76.000000 0
-74.500000 0
-73.000000 0
-71.500000 0
-70.000000 0
-68.500000 0
-67.000000 0
-65.500000 0
-64.000000 0
-62.500000 0
-61.000000 0
-59.500000 0
-58.000000 0
-56.500000 0
-55.000000 0
-53.500000 0
-52.000000 0
-50.500000 0
-49.000000 0
-47.500000 0
-46.000000 0
-44.500000 0
-43.000000 0
-41.500000 0
-40.000000 1.84189852051e-12
-38.500000 1.55856272328e-11
-37.000000 8.54171563635e-11
-35.500000 3.33435093789e-10
-34.000000 1.04165165776e-09
-32.500000 2.69208321933e-09
-31.000000 5.55142142936e-09
-29.500000 9.15493752047e-09
-28.000000 1.27867348549e-08
-26.500000 1.62609081687e-08
-25.000000 1.97506044198e-08
-23.500000 2.34488519342e-08
-22.000000 2.72442523454e-08
-20.500000 3.02638122837e-08
-19.000000 3.19366785249e-08
-17.500000 3.3374898791e-08
-16.000000 3.56277577085e-08
-14.500000 3.79553531369e-08
-13.000000 3.89485710946e-08
-11.500000 3.8633300546e-08
-10.000000 3.98860136151e-08
-8.500000 4.56324071947e-08
-7.000000 5.40403191794e-08
-5.500000 6.05776247832e-08
-4.000000 6.39680405775e-08
-2.500000 6.5702875932e-08
-1.000000 6.64247132859e-08
0.500000 6.68543190486e-08
2.000000 6.80708383816e-08
3.500000 6.99351219658e-08
5.000000 7.0776783839e-08
6.500000 6.91843470709e-08
8.000000 6.61119879083e-08
9.500000 6.22552192718e-08
11.000000 5.65671052148e-08
12.500000 4.94927996582e-08
14.000000 4.3520972393e-08
15.500000 3.9462371598e-08
17.000000 3.52104299856e-08
18.500000 2.94435212965e-08
20.000000 2.36282389831e-08
21.500000 1.90214090353e-08
23.000000 1.4856205141e-08
24.500000 1.03502596016e-08
26.000000 6.12839075401e-09
27.500000 3.05940274893e-09
29.000000 1.24476146756e-09
30.500000 3.74386175228e-10
32.000000 7.41799014591e-11
33.500000 8.58324710559e-12
35.000000 0
36.500000 0
38.000000 0
39.500000 0
41.000000 0
42.500000 0
44.000000 0
45.500000 0
47.000000 0
48.500000 0
50.000000 0
51.500000 0
53.000000 0
54.500000 0
56.000000 0
57.500000 0
59.000000 0
60.500000 0
62.000000 0
63.500000 0
65.000000 0
66.500000 0
68.000000 0
69.500000 0
71.000000 0
72.500000 0
74.000000 0
75.500000 0
77.000000 0
78.500000 0
80.000000 0
81.500000 0
83.000000 0
84.500000 0
86.000000 0
87.500000 0
89.000000 0
90.500000 0
92.000000 0
93.500000 0
95.000000 0
96.500000 0
98.000000 0
99.500000 0
