-100.000000 0
-98.500000 0
-97.000000 0
-95.500000 0
-94.000000 0
-92.500000 0
-91.000000 0
-89.500000 0
-88.000000 0
-86.500000 0
-85.000000 0
-83.500000 0
-82.000000 0
-80.500000 0
-79.000000 0
-77.500000 0
-76.000000 0
-74.500000 0
-73.000000 0
-71.500000 0
-70.000000 0
-68.500000 0
-67.000000 0
-65.500000 0
-64.000000 0
-62.500000 0
-61.000000 0
-59.500000 0
-58.000000 0
-56.500000 0
-55.000000 0
-53.500000 0
-52.000000 0
-50.500000 0
-49.000000 0
-47.500000 0
-46.000000 0
-44.500000 0
-43.000000 0
-41.500000 0
-40.000000 0
-38.500000 2.91483350882e-12
-37.000000 4.10199560213e-11
-35.500000 2.37648791987e-10
-34.000000 8.60581402885e-10
-32.500000 1.98502663871e-09
-31.000000 3.08535034858e-09
-29.500000 3.6377128208e-09
-28.000000 3.99257044014e-09
-26.500000 4.71772257838e-09
-25.000000 5.58085130938e-09
-23.500000 5.9429239989e-09
-22.000000 5.83755974173e-09
-20.500000 5.95413770577e-09
-19.000000 7.01258494057e-09
-17.500000 8.96486659261e-09
-16.000000 1.11098444172e-08
-14.500000 1.27511886929e-08
-13.000000 1.37268721677e-08
-11.500000 1.49796380613e-08
-10.000000 1.7320698284e-08
-8.500000 2.00392201411e-08
-7.000000 2.16050674068e-08
-5.500000 2.13674331361e-08
-4.000000 2.02462853249e-08
-2.500000 1.90154433433e-08
-1.000000 1.73829131466e-08
0.500000 1.58588920945e-08
2.000000 1.55008782168e-08
3.500000 1.61984180432e-08
5.000000 1.6775710709e-08
6.500000 1.64640780317e-08
8.000000 1.5822951848e-08
9.500000 1.56127702198e-08
11.000000 1.55363078095e-08
12.500000 1.50816991736e-08
14.000000 1.41435468721e-08
15.500000 1.2833535654e-08
17.000000 1.17355876462e-08
18.500000 1.11534041808e-08
20.000000 1.05553117619e-08
21.500000 9.10769885219e-09
23.000000 6.54813413538e-09
24.500000 3.69597912516e-09
26.000000 1.60487849285e-09
27.500000 5.30706913028e-10
29.000000 1.27944590379e-10
30.500000 2.07452394826e-11
32.000000 1.91083530023e-12
33.500000 0
35.000000 0
36.500000 0
38.000000 0
39.500000 0
41.000000 0
42.500000 0
44.000000 0
45.500000 0
47.000000 0
48.500000 0
50.000000 0
51.500000 0
53.000000 0
54.500000 0
56.000000 0
57.500000 0
59.000000 0
60.500000 0
62.000000 0
63.500000 0
65.000000 0
66.500000 0
68.000000 0
69.500000 0
71.000000 0
72.500000 0
74.000000 0
75.500000 0
77.000000 0
78.500000 0
80.000000 0
81.500000 0
83.000000 0
84.500000 0
86.000000 0
87.500000 0
89.000000 0
90.500000 0
92.000000 0
93.500000 0
95.000000 0
96.500000 0
98.000000 0
99.500000 0
