-100.0 0.0 0.0
-98.5 0.0 0.0
-97.0 0.0 0.0
-95.5 0.0 0.0
-94.0 0.0 0.0
-92.5 0.0 0.0
-91.0 0.0 0.0
-89.5 0.0 0.0
-88.0 0.0 0.0
-86.5 0.0 0.0
-85.0 0.0 0.0
-83.5 0.0 0.0
-82.0 0.0 0.0
-80.5 0.0 0.0
-79.0 0.0 0.0
-77.5 0.0 0.0
-76.0 0.0 0.0
-74.5 0.0 0.0
-73.0 0.0 0.0
-71.5 0.0 0.0
-70.0 0.0 0.0
-68.5 0.0 0.0
-67.0 0.0 0.0
-65.5 0.0 0.0
-64.0 0.0 0.0
-62.5 0.0 0.0
-61.0 0.0 0.0
-59.5 0.0 0.0
-58.0 0.0 0.0
-56.5 0.0 0.0
-55.0 0.0 0.0
-53.5 0.0 0.0
-52.0 0.0 0.0
-50.5 0.0 0.0
-49.0 0.0 0.0
-47.5 0.0 0.0
-46.0 0.0 0.0
-44.5 0.0 0.0
-43.0 0.0 0.0
-41.5 0.0 0.0
-40.0 0.0 0.0
-38.5 0.0 0.0
-37.0 0.0 0.0
-35.5 0.0 0.0
-34.0 0.0 0.0
-32.5 0.0 0.0
-31.0 8.333333333333334e-07 3.650715225959838e-06
-29.5 4.166666666666667e-06 7.253235664820744e-06
-28.0 3.1166666666666674e-05 1.783057186209385e-05
-26.5 4.233333333333334e-05 2.2773465962915822e-05
-25.0 9.35e-05 3.1148516474519484e-05
-23.5 0.0001476666666666667 2.1190705880472274e-05
-22.0 0.00014466666666666667 2.20803552403961e-05
-20.5 6.683333333333335e-05 1.6665824894567506e-05
-19.0 0.0001333333333333333 1.4793756076643238e-05
-17.5 0.00013749999999999998 1.4864709750264075e-05
-16.0 5.5500000000000014e-05 1.3201154593588242e-05
-14.5 0.00018666666666666671 1.624033857657932e-05
-13.0 0.00018600000000000002 1.861054574748091e-05
-11.5 0.00012066666666666665 2.3584506698868136e-05
-10.0 0.00025216666666666665 2.4349563334234587e-05
-8.5 0.00015450000000000004 2.0631854028986357e-05
-7.0 0.0002713333333333333 2.4854232726027797e-05
-5.5 0.0003553333333333333 3.298470890161615e-05
-4.0 0.0003265000000000001 3.2315695143961956e-05
-2.5 0.0002093333333333333 2.46547427727339e-05
-1.0 0.00028583333333333336 2.3968624272055102e-05
0.5 0.0004091666666666668 2.201608941300716e-05
2.0 0.0002618333333333333 2.238513515916927e-05
3.5 0.00029683333333333336 2.446911060372594e-05
5.0 0.00023066666666666667 3.113274860841398e-05
6.5 0.00024733333333333335 2.9082490364328258e-05
8.0 0.0003408333333333334 3.0920683440409235e-05
9.5 0.0003758333333333334 3.524604872347089e-05
11.0 0.0003001666666666666 3.5964738311236675e-05
12.5 0.0001835 2.2158367854904524e-05
14.0 0.000169 2.321277174673687e-05
15.5 0.00013683333333333334 2.109449106546272e-05
17.0 0.000149 2.4483439970154645e-05
18.5 0.0001268333333333333 1.656450168430619e-05
20.0 0.0001173333333333333 1.0572819481316787e-05
21.5 3.2333333333333345e-05 1.417780310944192e-05
23.0 3.3333333333333335e-05 1.184448424197836e-05
24.5 0.0 0.0
26.0 0.0 0.0
27.5 0.0 0.0
29.0 0.0 0.0
30.5 0.0 0.0
32.0 0.0 0.0
33.5 0.0 0.0
35.0 0.0 0.0
36.5 0.0 0.0
38.0 0.0 0.0
39.5 0.0 0.0
41.0 0.0 0.0
42.5 0.0 0.0
44.0 0.0 0.0
45.5 0.0 0.0
47.0 0.0 0.0
48.5 0.0 0.0
50.0 0.0 0.0
51.5 0.0 0.0
53.0 0.0 0.0
54.5 0.0 0.0
56.0 0.0 0.0
57.5 0.0 0.0
59.0 0.0 0.0
60.5 0.0 0.0
62.0 0.0 0.0
63.5 0.0 0.0
65.0 0.0 0.0
66.5 0.0 0.0
68.0 0.0 0.0
69.5 0.0 0.0
71.0 0.0 0.0
72.5 0.0 0.0
74.0 0.0 0.0
75.5 0.0 0.0
77.0 0.0 0.0
78.5 0.0 0.0
80.0 0.0 0.0
81.5 0.0 0.0
83.0 0.0 0.0
84.5 0.0 0.0
86.0 0.0 0.0
87.5 0.0 0.0
89.0 0.0 0.0
90.5 0.0 0.0
92.0 0.0 0.0
93.5 0.0 0.0
95.0 0.0 0.0
96.5 0.0 0.0
98.0 0.0 0.0
99.5 0.0 0.0
